ID,completed,school1,major type,major1_1,major1_2,major_data,job,class1,class2,re_registration,nationality,inflow_route,whyBDA,what_to_gain,hope_for_group,major_field,desired_career_path,project_type,time_input,desired_job_except_data,incumbents_level,incumbents_lecture,incumbents_company_level,incumbents_lecture_type,incumbents_lecture_scale,onedayclass_topic,h1_experience_score,h2_acquired_cert_cnt,h2_alignment_score,h3_hope_offline,h5_inflow_organic,h1_prev_class_count,h1_previous_any,h1_reregistration_yes,h2_major_data_flag,h2_desired_job_data_cnt,h2_desired_cert_cnt,h3_engagement_score,h3_time_input,h3_time_high,h4_text_len_reason,h4_text_len_total,h4_choice_breadth,h4_response_complexity_score,h5_inflow_referral
TRAIN_237,1,20,단일 전공,IT(컴퓨터 공학 포함),,False,대학생,6,,아니요,내국인,에브리타임,"큰 규모인 만큼, 커리큘럼이나 운영 등 관리가 잘 될것 같아서",데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,공학 (컴퓨터 공학 제외),취업,팀,1.0,D. 소프트웨어 개발자,시니어 (10년차 ~),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),"국내 대기업 IT 계열 (금융, 제조 ...)",오프라인,3~50명 내외의 강의 리스너와 1명의 현직자,"Python 응용, 머신러닝 / 딥러닝 응용, SQL 응용",0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,32.0,36.0,8.0,11.610917912644224,0.0
TRAIN_238,0,30,"복수 전공 ( 다중전공, 이중전공 포함 )",사회과학,사회과학,True,대학생,6,,예,내국인,기존 학회원 또는 운영진,이전 기수에 매우 만족해서,데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,IT (컴퓨터 공학 포함),취업,팀,2.0,"D. 소프트웨어 개발자, E. UI/UX 디자이너",시니어 (10년차 ~),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),국내 빅테크 IT 계열 (네카라쿠배당토),"온, 오프라인 동시",100명 이상의 리스너와 10명 이상의 현직자,머신러닝 / 딥러닝 응용,7.0,1.0,2.0,1.0,0.0,6.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,20.0,26.0,8.0,11.29583686600433,1.0
TRAIN_239,0,11,"복수 전공 ( 다중전공, 이중전공 포함 )",자연과학,IT(컴퓨터 공학 포함),True,대학생,4,,아니요,내국인,에브리타임,현직자의 강의를 듣고 싶어서,데이터 분석 역량,네. 온라인으로 참여하고 싶어요,자연과학,취업,팀,2.0,A. 금융 / 보험 직무,시니어 (10년차 ~),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),"국내 대기업 IT 계열 (금융, 제조 ...)","온, 오프라인 동시",100명 이상의 리스너와 10명 이상의 현직자,Python 응용,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,23.0,26.0,4.0,7.295836866004329,0.0
TRAIN_240,1,8,단일 전공,경영학,,False,대학생,1,,아니요,내국인,에브리타임,"큰 규모인 만큼, 커리큘럼이나 운영 등 관리가 잘 될것 같아서",데이터 분석 역량,네. 온라인으로 참여하고 싶어요,경영학,취업,팀,2.0,B. 기획 / 전략 / 경영 직무,주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),해외 기업 (빅테크),"온, 오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,"Python 응용, 데이터 시각화 (Matplotlib, Seaborn 등)",0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,39.0,49.0,7.0,10.912023005428146,0.0
TRAIN_241,0,29,단일 전공,의약학,,False,대학생,1,,아니요,내국인,에브리타임,시간적으로 부담이 없어서,데이터 분석 역량,네. 온라인으로 참여하고 싶어요,자연과학,대학원 진학,개인,1.0,G. 자연과학계열 연구자,주니어 (0~3년차),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),바이오인공지능 계열,온라인,3~50명 내외의 강의 리스너와 1명의 현직자,머신러닝 / 딥러닝 응용,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,25.0,26.0,8.0,11.29583686600433,0.0
TRAIN_242,0,61,단일 전공,경영학,IT(컴퓨터 공학 포함),True,대학원생,8,,아니요,내국인,인스타그램,"큰 규모인 만큼, 커리큘럼이나 운영 등 관리가 잘 될것 같아서",프로젝트 경험,네. 온라인으로 참여하고 싶어요,경영학,취업,개인,2.0,"A. 금융 / 보험 직무, B. 기획 / 전략 / 경영 직무, C. MD",주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),해외 기업 (빅테크),"온, 오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,"Python 응용, 데이터 시각화 (Matplotlib, Seaborn 등), 머신러닝 / 딥러닝 응용, SQL 응용",0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,2.0,0.0,66.0,77.0,15.0,19.35670882668959,0.0
TRAIN_243,0,18,단일 전공,IT(컴퓨터 공학 포함),,False,대학생,6,,예,내국인,기존 학회원 또는 운영진,이전 기수에 매우 만족해서,데이터 분석 역량,네. 온라인으로 참여하고 싶어요,공학 (컴퓨터 공학 제외),취업,개인,1.0,B. 기획 / 전략 / 경영 직무,주니어 (0~3년차),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),국내 빅테크 IT 계열 (네카라쿠배당토),"온, 오프라인 동시",10명 내외의 강의 리스너와 1명의 현직자,"데이터 시각화 (Matplotlib, Seaborn 등)",7.0,0.0,3.0,0.0,0.0,6.0,1.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,16.0,19.0,7.0,9.99573227355399,1.0
TRAIN_244,0,56,"복수 전공 ( 다중전공, 이중전공 포함 )",경제통상학,경영학,False,대학생,2,,아니요,내국인,에브리타임,"큰 규모인 만큼, 커리큘럼이나 운영 등 관리가 잘 될것 같아서",데이터 분석 역량,아니요. 개인적으로 학회 활동을 하고 싶어요,"경영학, 경제통상학",취업,팀,2.0,"A. 금융 / 보험 직무, B. 기획 / 전략 / 경영 직무",주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),"국내 대기업 IT 계열 (금융, 제조 ...)","온, 오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,"Python 응용, SQL 응용",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,52.0,55.0,6.0,10.02535169073515,0.0
TRAIN_245,1,1,"복수 전공 ( 다중전공, 이중전공 포함 )",자연과학,경영학,True,대학생,2,11.0,예,내국인,기존 학회원 또는 운영진,이전 기수에 매우 만족해서,데이터 분석 역량,아니요. 개인적으로 학회 활동을 하고 싶어요,경영학,취업,팀,2.0,D. 소프트웨어 개발자,주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),스타트업 C-level,"온, 오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,"Python 응용, 데이터 시각화 (Matplotlib, Seaborn 등)",7.0,2.0,3.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,32.0,48.0,7.0,10.891820298110627,1.0
TRAIN_246,0,16,"복수 전공 ( 다중전공, 이중전공 포함 )",경영학,IT(컴퓨터 공학 포함),False,대학생,2,,예,내국인,기존 학회원 또는 운영진,이전 기수에 매우 만족해서,데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,"IT (컴퓨터 공학 포함), 경제통상학",취업,팀,3.0,"A. 금융 / 보험 직무, B. 기획 / 전략 / 경영 직무, F. PM / 서비스 기획자",주니어 (0~3년차),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),국내 빅테크 IT 계열 (네카라쿠배당토),오프라인,3~50명 내외의 강의 리스너와 1명의 현직자,"데이터 시각화 (Matplotlib, Seaborn 등), SQL 응용, 웹 크롤링",7.0,1.0,2.0,1.0,0.0,6.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,19.0,27.0,11.0,14.332204510175204,1.0
TRAIN_247,1,48,"복수 전공 ( 다중전공, 이중전공 포함 )",IT(컴퓨터 공학 포함),IT(컴퓨터 공학 포함),True,대학생,5,,예,내국인,기존 학회원 또는 운영진,이전 기수에 매우 만족해서,데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,IT (컴퓨터 공학 포함),취업,개인,4.0,D. 소프트웨어 개발자,주니어 (0~3년차),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),해외 기업 (빅테크),오프라인,100명 이상의 리스너와 10명 이상의 현직자,"Python 응용, 데이터 시각화 (Matplotlib, Seaborn 등), 머신러닝 / 딥러닝 응용, SQL 응용, 웹 크롤링",7.0,0.0,3.0,1.0,0.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,8.0,10.0,10.0,12.39789527279837,1.0
TRAIN_248,0,38,단일 전공,IT(컴퓨터 공학 포함),,False,대학생,1,2.0,아니요,내국인,에브리타임,시간적으로 부담이 없어서,데이터 분석 역량,아니요. 개인적으로 학회 활동을 하고 싶어요,"IT (컴퓨터 공학 포함), 공학 (컴퓨터 공학 제외)",취업,개인,1.0,A. 금융 / 보험 직무,주니어 (0~3년차),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),"국내 대기업 IT 계열 (금융, 제조 ...)","온, 오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,머신러닝 / 딥러닝 응용,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,6.0,8.0,5.0,7.19722457733622,0.0
TRAIN_249,0,75,"복수 전공 ( 다중전공, 이중전공 포함 )",경영학,경영학,False,대학생,1,,아니요,내국인,에브리타임,혼자 공부하기 어려워서,데이터 분석 역량,네. 온라인으로 참여하고 싶어요,"경영학, 경제통상학",취업,팀,2.0,"A. 금융 / 보험 직무, B. 기획 / 전략 / 경영 직무, H. 마케터 / 영업관리",주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),"국내 대기업 IT 계열 (금융, 제조 ...)","온, 오프라인 동시",10명 내외의 강의 리스너와 1명의 현직자,Python 응용,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,6.0,10.0,6.0,8.39789527279837,0.0
TRAIN_250,0,47,"복수 전공 ( 다중전공, 이중전공 포함 )",인문학,,False,대학생,4,,아니요,내국인,에브리타임,혼자 공부하기 어려워서,프로젝트 경험,아니요. 개인적으로 학회 활동을 하고 싶어요,인문학,취업,팀,1.0,"B. 기획 / 전략 / 경영 직무, F. PM / 서비스 기획자",주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),국내 빅테크 IT 계열 (네카라쿠배당토),"온, 오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,웹 크롤링,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,43.0,58.0,11.0,15.077537443905719,0.0
TRAIN_251,0,83,단일 전공,자연과학,,True,대학생,6,,아니요,내국인,인스타그램,"BDA 학회원만의 혜택을 누리고 싶어서(현직자 강연, 잡 페스티벌, 기업연계 공모전 등)",프로젝트 경험,네. 온라인으로 참여하고 싶어요,자연과학,취업,팀,4.0,"B. 기획 / 전략 / 경영 직무, G. 자연과학계열 연구자",주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),국내 빅테크 IT 계열 (네카라쿠배당토),오프라인,3~50명 내외의 강의 리스너와 1명의 현직자,"데이터 시각화 (Matplotlib, Seaborn 등), 머신러닝 / 딥러닝 응용",0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,4.0,1.0,22.0,31.0,10.0,13.465735902799727,0.0
TRAIN_252,0,3,"복수 전공 ( 다중전공, 이중전공 포함 )",의약학,경영학,False,대학생,13,,아니요,내국인,에브리타임,"BDA 학회원만의 혜택을 누리고 싶어서(현직자 강연, 잡 페스티벌, 기업연계 공모전 등)",프로젝트 경험,네. 오프라인으로 참여하고 싶어요,"경영학, 예체능",대학원 진학,팀,6.0,"B. 기획 / 전략 / 경영 직무, H. 마케터 / 영업관리",주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),"국내 대기업 IT 계열 (금융, 제조 ...)","온, 오프라인 동시",10명 내외의 강의 리스너와 1명의 현직자,"데이터 시각화 (Matplotlib, Seaborn 등), SQL 응용",0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,6.0,1.0,33.0,58.0,10.0,14.077537443905719,0.0
TRAIN_253,1,48,단일 전공,예체능,,False,대학원생,11,,아니요,내국인,인스타그램,"큰 규모인 만큼, 커리큘럼이나 운영 등 관리가 잘 될것 같아서",프로젝트 경험,네. 오프라인으로 참여하고 싶어요,예체능,취업,팀,4.0,"B. 기획 / 전략 / 경영 직무, D. 소프트웨어 개발자",주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),국내 빅테크 IT 계열 (네카라쿠배당토),오프라인,100명 이상의 리스너와 10명 이상의 현직자,"Python 응용, 데이터 시각화 (Matplotlib, Seaborn 등), 머신러닝 / 딥러닝 응용, SQL 응용, 웹 크롤링",0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,4.0,1.0,23.0,39.0,16.0,19.688879454113938,0.0
TRAIN_254,0,56,"복수 전공 ( 다중전공, 이중전공 포함 )",경영학,경영학,True,대학생,4,5.0,아니요,내국인,에브리타임,혼자 공부하기 어려워서,데이터 분석 역량,네. 온라인으로 참여하고 싶어요,"경영학, 교육학",취업,팀,2.0,B. 기획 / 전략 / 경영 직무,주니어 (0~3년차),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),"국내 대기업 IT 계열 (금융, 제조 ...)",온라인,3~50명 내외의 강의 리스너와 1명의 현직자,"데이터 시각화 (Matplotlib, Seaborn 등), SQL 응용",0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,2.0,0.0,13.0,16.0,9.0,11.833213344056215,0.0
TRAIN_255,0,75,"복수 전공 ( 다중전공, 이중전공 포함 )",자연과학,IT(컴퓨터 공학 포함),False,대학생,8,,아니요,내국인,인스타그램,"큰 규모인 만큼, 커리큘럼이나 운영 등 관리가 잘 될것 같아서",프로젝트 경험,네. 온라인으로 참여하고 싶어요,자연과학,취업,팀,2.0,"A. 금융 / 보험 직무, B. 기획 / 전략 / 경영 직무, G. 자연과학계열 연구자",시니어 (10년차 ~),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),해외 기업 (빅테크),"온, 오프라인 동시",100명 이상의 리스너와 10명 이상의 현직자,"데이터 시각화 (Matplotlib, Seaborn 등), 머신러닝 / 딥러닝 응용",0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,2.0,0.0,18.0,23.0,11.0,14.178053830347945,0.0
TRAIN_256,1,11,"복수 전공 ( 다중전공, 이중전공 포함 )",IT(컴퓨터 공학 포함),사회과학,True,대학생,1,2.0,아니요,내국인,에브리타임,"큰 규모인 만큼, 커리큘럼이나 운영 등 관리가 잘 될것 같아서",데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,"IT (컴퓨터 공학 포함), 사회과학, 예체능",취업,개인,1.0,"B. 기획 / 전략 / 경영 직무, H. 마케터 / 영업관리",주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),국내 빅테크 IT 계열 (네카라쿠배당토),오프라인,100명 이상의 리스너와 10명 이상의 현직자,"데이터 시각화 (Matplotlib, Seaborn 등)",0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,44.0,47.0,11.0,14.87120101090789,0.0
TRAIN_257,0,15,단일 전공,사회과학,,False,대학생,5,12.0,아니요,내국인,에브리타임,"BDA 학회원만의 혜택을 누리고 싶어서(현직자 강연, 잡 페스티벌, 기업연계 공모전 등)",프로젝트 경험,네. 오프라인으로 참여하고 싶어요,사회과학,취업,팀,2.0,A. 금융 / 보험 직무,주니어 (0~3년차),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),"국내 대기업 IT 계열 (금융, 제조 ...)","온, 오프라인 동시",10명 내외의 강의 리스너와 1명의 현직자,SQL 응용,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,6.0,10.0,5.0,7.397895272798371,0.0
TRAIN_258,0,4,단일 전공,경영학,,True,대학생,6,,아니요,내국인,"대외활동 사이트(링커리어, 캠퍼스픽, 캠퍼즈, 위비티 등)",혼자 공부하기 어려워서,프로젝트 경험,네. 온라인으로 참여하고 싶어요,공학 (컴퓨터 공학 제외),취업,팀,3.0,F. PM / 서비스 기획자,주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),국내 빅테크 IT 계열 (네카라쿠배당토),"온, 오프라인 동시",10명 내외의 강의 리스너와 1명의 현직자,"데이터 시각화 (Matplotlib, Seaborn 등)",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,25.0,31.0,6.0,9.465735902799727,0.0
TRAIN_259,0,3,"복수 전공 ( 다중전공, 이중전공 포함 )",예체능,IT(컴퓨터 공학 포함),False,대학생,4,,예,내국인,기존 학회원 또는 운영진,이전 기수에 매우 만족해서,데이터 분석 역량,네. 온라인으로 참여하고 싶어요,IT (컴퓨터 공학 포함),대학원 진학,개인,3.0,D. 소프트웨어 개발자,주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),스타트업 C-level,"온, 오프라인 동시",100명 이상의 리스너와 10명 이상의 현직자,"Python 응용, 데이터 시각화 (Matplotlib, Seaborn 등), 머신러닝 / 딥러닝 응용, SQL 응용",7.0,1.0,3.0,0.0,0.0,6.0,1.0,1.0,0.0,4.0,3.0,0.0,3.0,0.0,18.0,23.0,12.0,15.178053830347945,1.0
TRAIN_260,1,2,단일 전공,IT(컴퓨터 공학 포함),,True,대학생,11,,예,내국인,기존 학회원 또는 운영진,이전 기수에 매우 만족해서,인적 네트워크,네. 온라인으로 참여하고 싶어요,IT (컴퓨터 공학 포함),대학원 진학,팀,2.0,D. 소프트웨어 개발자,시니어 (10년차 ~),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),국내 빅테크 IT 계열 (네카라쿠배당토),오프라인,100명 이상의 리스너와 10명 이상의 현직자,머신러닝 / 딥러닝 응용,7.0,0.0,3.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,0.0,10.0,12.0,4.0,6.564949357461536,1.0
TRAIN_261,0,11,"복수 전공 ( 다중전공, 이중전공 포함 )",자연과학,IT(컴퓨터 공학 포함),True,대학생,4,,아니요,내국인,에브리타임,"BDA 학회원만의 혜택을 누리고 싶어서(현직자 강연, 잡 페스티벌, 기업연계 공모전 등)",데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,자연과학,대학원 진학,팀,1.0,G. 자연과학계열 연구자,주니어 (0~3년차),산업 트렌드 (예시: ChatGPT로 인한 직무 변화),국내 빅테크 IT 계열 (네카라쿠배당토),"온, 오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,"Python 응용, 데이터 시각화 (Matplotlib, Seaborn 등)",0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,6.0,9.0,12.0,14.302585092994047,0.0
TRAIN_262,1,30,"복수 전공 ( 다중전공, 이중전공 포함 )",IT(컴퓨터 공학 포함),IT(컴퓨터 공학 포함),False,대학생,4,5.0,아니요,내국인,"대외활동 사이트(링커리어, 캠퍼스픽, 캠퍼즈, 위비티 등)",혼자 공부하기 어려워서,데이터 분석 역량,네. 온라인으로 참여하고 싶어요,사회과학,취업,개인,2.0,D. 소프트웨어 개발자,주니어 (0~3년차),산업 트렌드 (예시: ChatGPT로 인한 직무 변화),국내 빅테크 IT 계열 (네카라쿠배당토),온라인,100명 이상의 리스너와 10명 이상의 현직자,Python 응용,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,28.0,29.0,6.0,9.401197381662156,0.0
TRAIN_263,1,24,"복수 전공 ( 다중전공, 이중전공 포함 )",사회과학,IT(컴퓨터 공학 포함),False,대학생,2,4.0,아니요,내국인,"대외활동 사이트(링커리어, 캠퍼스픽, 캠퍼즈, 위비티 등)",현직자의 강의를 듣고 싶어서,데이터 분석 역량,네. 온라인으로 참여하고 싶어요,"IT (컴퓨터 공학 포함), 인문학",취업,개인,2.0,"B. 기획 / 전략 / 경영 직무, E. UI/UX 디자이너, H. 마케터 / 영업관리",주니어 (0~3년차),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),국내 빅테크 IT 계열 (네카라쿠배당토),"온, 오프라인 동시",100명 이상의 리스너와 10명 이상의 현직자,"데이터 시각화 (Matplotlib, Seaborn 등), 머신러닝 / 딥러닝 응용",0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,24.0,28.0,10.0,13.367295829986475,0.0
